2019-07-31 12:16:26.750,0.129352
2019-07-31 12:16:27.000,0.126791
2019-07-31 12:16:27.250,0.129352
2019-07-31 12:16:27.500,0.126791
2019-07-31 12:16:27.750,0.128071
2019-07-31 12:16:28.000,0.131914
2019-07-31 12:16:28.250,0.128071
2019-07-31 12:16:28.500,0.128071
2019-07-31 12:16:28.750,0.128071
2019-07-31 12:16:29.000,0.128071
2019-07-31 12:16:29.250,0.128071
2019-07-31 12:16:29.500,0.131914
2019-07-31 12:16:29.750,0.126791
2019-07-31 12:16:30.000,0.126791
2019-07-31 12:16:30.250,0.130633
2019-07-31 12:16:30.500,0.128071
2019-07-31 12:16:30.750,0.128071
2019-07-31 12:16:31.000,0.126791
2019-07-31 12:16:31.250,0.128071
2019-07-31 12:16:31.500,0.128071
2019-07-31 12:16:31.750,0.128071
2019-07-31 12:16:32.000,0.128071
2019-07-31 12:16:32.250,0.128071
2019-07-31 12:16:32.500,0.128071
2019-07-31 12:16:32.750,0.126791
2019-07-31 12:16:33.000,0.128071
2019-07-31 12:16:33.250,0.126791
2019-07-31 12:16:33.500,0.126791
2019-07-31 12:16:33.750,0.128071
2019-07-31 12:16:34.000,0.128071
2019-07-31 12:16:34.250,0.126791
2019-07-31 12:16:34.500,0.130633
2019-07-31 12:16:34.750,0.126791
2019-07-31 12:16:35.000,0.130633
2019-07-31 12:16:35.250,0.126791
2019-07-31 12:16:35.500,0.12551
2019-07-31 12:16:35.750,0.128071
2019-07-31 12:16:36.000,0.128071
2019-07-31 12:16:36.250,0.128071
2019-07-31 12:16:36.500,0.12551
2019-07-31 12:16:36.750,0.126791
2019-07-31 12:16:37.000,0.12551
2019-07-31 12:16:37.250,0.128071
2019-07-31 12:16:37.500,0.126791
2019-07-31 12:16:37.750,0.126791
2019-07-31 12:16:38.000,0.128071
2019-07-31 12:16:38.250,0.12551
2019-07-31 12:16:38.500,0.126791
2019-07-31 12:16:38.750,0.12551
2019-07-31 12:16:39.000,0.126791
2019-07-31 12:16:39.250,0.126791
2019-07-31 12:16:39.500,0.12551
2019-07-31 12:16:39.750,0.126791
2019-07-31 12:16:40.000,0.12551
2019-07-31 12:16:40.250,0.126791
2019-07-31 12:16:40.500,0.12551
2019-07-31 12:16:40.750,0.130633
2019-07-31 12:16:41.000,0.12551
2019-07-31 12:16:41.250,0.126791
2019-07-31 12:16:41.500,0.12551
2019-07-31 12:16:41.750,0.126791
2019-07-31 12:16:42.000,0.126791
2019-07-31 12:16:42.250,0.128071
2019-07-31 12:16:42.500,0.128071
2019-07-31 12:16:42.750,0.128071
2019-07-31 12:16:43.000,0.126791
2019-07-31 12:16:43.250,0.126791
2019-07-31 12:16:43.500,0.126791
2019-07-31 12:16:43.750,0.126791
2019-07-31 12:16:44.000,0.12551
2019-07-31 12:16:44.250,0.12551
2019-07-31 12:16:44.500,0.126791
2019-07-31 12:16:44.750,0.126791
2019-07-31 12:16:45.000,0.126791
2019-07-31 12:16:45.250,0.126791
2019-07-31 12:16:45.500,0.129352
2019-07-31 12:16:45.750,0.126791
2019-07-31 12:16:46.000,0.126791
2019-07-31 12:16:46.250,0.126791
2019-07-31 12:16:46.500,0.126791
2019-07-31 12:16:46.750,0.12551
2019-07-31 12:16:47.000,0.12551
2019-07-31 12:16:47.250,0.126791
2019-07-31 12:16:47.500,0.126791
2019-07-31 12:16:47.750,0.126791
2019-07-31 12:16:48.000,0.126791
2019-07-31 12:16:48.250,0.126791
2019-07-31 12:16:48.500,0.12551
2019-07-31 12:16:48.750,0.129352
2019-07-31 12:16:49.000,0.12551
2019-07-31 12:16:49.250,0.12551
2019-07-31 12:16:49.500,0.126791
2019-07-31 12:16:49.750,0.126791
2019-07-31 12:16:50.000,0.12551
2019-07-31 12:16:50.250,0.126791
2019-07-31 12:16:50.500,0.12551
2019-07-31 12:16:50.750,0.12551
2019-07-31 12:16:51.000,0.129352
2019-07-31 12:16:51.250,0.12551
2019-07-31 12:16:51.500,0.12551
2019-07-31 12:16:51.750,0.126791
2019-07-31 12:16:52.000,0.130633
2019-07-31 12:16:52.250,0.12551
2019-07-31 12:16:52.500,0.12551
2019-07-31 12:16:52.750,0.12551
2019-07-31 12:16:53.000,0.12551
2019-07-31 12:16:53.250,0.126791
2019-07-31 12:16:53.500,0.126791
2019-07-31 12:16:53.750,0.129352
2019-07-31 12:16:54.000,0.12551
2019-07-31 12:16:54.250,0.12551
2019-07-31 12:16:54.500,0.12551
2019-07-31 12:16:54.750,0.126791
2019-07-31 12:16:55.000,0.126791
2019-07-31 12:16:55.250,0.126791
2019-07-31 12:16:55.500,0.126791
2019-07-31 12:16:55.750,0.12551
2019-07-31 12:16:56.000,0.12551
2019-07-31 12:16:56.250,0.12551
2019-07-31 12:16:56.500,0.126791
2019-07-31 12:16:56.750,0.12551
2019-07-31 12:16:57.000,0.124229
2019-07-31 12:16:57.250,0.130633
2019-07-31 12:16:57.500,0.12551
2019-07-31 12:16:57.750,0.12551
2019-07-31 12:16:58.000,0.12551
2019-07-31 12:16:58.250,0.128071
2019-07-31 12:16:58.500,0.12551
2019-07-31 12:16:58.750,0.126791
2019-07-31 12:16:59.000,0.126791
2019-07-31 12:16:59.250,0.129352
2019-07-31 12:16:59.500,0.124229
2019-07-31 12:16:59.750,0.124229
2019-07-31 12:17:00.000,0.124229
2019-07-31 12:17:00.250,0.124229
2019-07-31 12:17:00.500,0.124229
2019-07-31 12:17:00.750,0.12551
2019-07-31 12:17:01.000,0.12551
2019-07-31 12:17:01.250,0.124229
2019-07-31 12:17:01.500,0.124229
2019-07-31 12:17:01.750,0.124229
2019-07-31 12:17:02.000,0.128071
2019-07-31 12:17:02.250,0.124229
2019-07-31 12:17:02.500,0.12551
2019-07-31 12:17:02.750,0.12551
2019-07-31 12:17:03.000,0.124229
2019-07-31 12:17:03.250,0.12551
2019-07-31 12:17:03.500,0.124229
2019-07-31 12:17:03.750,0.129352
2019-07-31 12:17:04.000,0.129352
2019-07-31 12:17:04.250,0.12551
2019-07-31 12:17:04.500,0.126791
2019-07-31 12:17:04.750,0.12551
2019-07-31 12:17:05.000,0.124229
2019-07-31 12:17:05.250,0.124229
2019-07-31 12:17:05.500,0.124229
2019-07-31 12:17:05.750,0.124229
2019-07-31 12:17:06.000,0.12551
2019-07-31 12:17:06.250,0.124229
2019-07-31 12:17:06.500,0.122949
2019-07-31 12:17:06.750,0.124229
2019-07-31 12:17:07.000,0.120387
2019-07-31 12:17:07.250,0.121668
2019-07-31 12:17:07.500,0.121668
2019-07-31 12:17:07.750,0.122949
2019-07-31 12:17:08.000,0.12551
2019-07-31 12:17:08.250,0.126791
2019-07-31 12:17:08.500,0.12551
2019-07-31 12:17:08.750,0.124229
2019-07-31 12:17:09.000,0.12551
2019-07-31 12:17:09.250,0.126791
2019-07-31 12:17:09.500,0.124229
2019-07-31 12:17:09.750,0.124229
2019-07-31 12:17:10.000,0.12551
2019-07-31 12:17:10.250,0.124229
2019-07-31 12:17:10.500,0.12551
2019-07-31 12:17:10.750,0.126791
2019-07-31 12:17:11.000,0.124229
2019-07-31 12:17:11.250,0.124229
2019-07-31 12:17:11.500,0.122949
2019-07-31 12:17:11.750,0.124229
2019-07-31 12:17:12.000,0.12551
2019-07-31 12:17:12.250,0.124229
2019-07-31 12:17:12.500,0.124229
2019-07-31 12:17:12.750,0.12551
2019-07-31 12:17:13.000,0.124229
2019-07-31 12:17:13.250,0.124229
2019-07-31 12:17:13.500,0.124229
2019-07-31 12:17:13.750,0.12551
2019-07-31 12:17:14.000,0.124229
2019-07-31 12:17:14.250,0.12551
2019-07-31 12:17:14.500,0.122949
2019-07-31 12:17:14.750,0.124229
2019-07-31 12:17:15.000,0.124229
2019-07-31 12:17:15.250,0.124229
2019-07-31 12:17:15.500,0.124229
2019-07-31 12:17:15.750,0.124229
2019-07-31 12:17:16.000,0.122949
2019-07-31 12:17:16.250,0.124229
2019-07-31 12:17:16.500,0.124229
2019-07-31 12:17:16.750,0.121668
2019-07-31 12:17:17.000,0.122949
2019-07-31 12:17:17.250,0.122949
2019-07-31 12:17:17.500,0.124229
2019-07-31 12:17:17.750,0.124229
2019-07-31 12:17:18.000,0.122949
2019-07-31 12:17:18.250,0.124229
2019-07-31 12:17:18.500,0.122949
2019-07-31 12:17:18.750,0.124229
2019-07-31 12:17:19.000,0.122949
2019-07-31 12:17:19.250,0.128071
2019-07-31 12:17:19.500,0.124229
2019-07-31 12:17:19.750,0.124229
2019-07-31 12:17:20.000,0.124229
2019-07-31 12:17:20.250,0.12551
2019-07-31 12:17:20.500,0.122949
2019-07-31 12:17:20.750,0.122949
2019-07-31 12:17:21.000,0.12551
2019-07-31 12:17:21.250,0.124229
2019-07-31 12:17:21.500,0.122949
2019-07-31 12:17:21.750,0.122949
2019-07-31 12:17:22.000,0.122949
2019-07-31 12:17:22.250,0.121668
2019-07-31 12:17:22.500,0.126791
2019-07-31 12:17:22.750,0.122949
2019-07-31 12:17:23.000,0.124229
2019-07-31 12:17:23.250,0.122949
2019-07-31 12:17:23.500,0.122949
2019-07-31 12:17:23.750,0.121668
2019-07-31 12:17:24.000,0.121668
2019-07-31 12:17:24.250,0.122949
2019-07-31 12:17:24.500,0.121668
2019-07-31 12:17:24.750,0.122949
2019-07-31 12:17:25.000,0.122949
2019-07-31 12:17:25.250,0.122949
2019-07-31 12:17:25.500,0.121668
2019-07-31 12:17:25.750,0.126791
2019-07-31 12:17:26.000,0.121668
2019-07-31 12:17:26.250,0.121668
2019-07-31 12:17:26.500,0.122949
2019-07-31 12:17:26.750,0.122949
2019-07-31 12:17:27.000,0.121668
2019-07-31 12:17:27.250,0.122949
2019-07-31 12:17:27.500,0.121668
2019-07-31 12:17:27.750,0.121668
2019-07-31 12:17:28.000,0.121668
2019-07-31 12:17:28.250,0.120387
2019-07-31 12:17:28.500,0.122949
2019-07-31 12:17:28.750,0.122949
2019-07-31 12:17:29.000,0.120387
2019-07-31 12:17:29.250,0.122949
2019-07-31 12:17:29.500,0.120387
2019-07-31 12:17:29.750,0.121668
2019-07-31 12:17:30.000,0.121668
2019-07-31 12:17:30.250,0.121668
2019-07-31 12:17:30.500,0.121668
2019-07-31 12:17:30.750,0.122949
2019-07-31 12:17:31.000,0.121668
2019-07-31 12:17:31.250,0.122949
2019-07-31 12:17:31.500,0.121668
2019-07-31 12:17:31.750,0.121668
2019-07-31 12:17:32.000,0.122949
2019-07-31 12:17:32.250,0.120387
2019-07-31 12:17:32.500,0.121668
2019-07-31 12:17:32.750,0.120387
2019-07-31 12:17:33.000,0.121668
2019-07-31 12:17:33.250,0.121668
2019-07-31 12:17:33.500,0.121668
2019-07-31 12:17:33.750,0.121668
2019-07-31 12:17:34.000,0.122949
2019-07-31 12:17:34.250,0.124229
2019-07-31 12:17:34.500,0.121668
2019-07-31 12:17:34.750,0.121668
2019-07-31 12:17:35.000,0.121668
2019-07-31 12:17:35.250,0.121668
2019-07-31 12:17:35.500,0.122949
2019-07-31 12:17:35.750,0.122949
2019-07-31 12:17:36.000,0.122949
2019-07-31 12:17:36.250,0.121668
2019-07-31 12:17:36.500,0.121668
2019-07-31 12:17:36.750,0.122949
2019-07-31 12:17:37.000,0.120387
2019-07-31 12:17:37.250,0.122949
2019-07-31 12:17:37.500,0.122949
2019-07-31 12:17:37.750,0.120387
2019-07-31 12:17:38.000,0.121668
2019-07-31 12:17:38.250,0.120387
2019-07-31 12:17:38.500,0.120387
2019-07-31 12:17:38.750,0.124229
2019-07-31 12:17:39.000,0.117826
2019-07-31 12:17:39.250,0.117826
2019-07-31 12:17:39.500,0.119106
2019-07-31 12:17:39.750,0.115264
2019-07-31 12:17:40.000,0.115264
2019-07-31 12:17:40.250,0.117826
2019-07-31 12:17:40.500,0.117826
2019-07-31 12:17:40.750,0.116545
2019-07-31 12:17:41.000,0.117826
2019-07-31 12:17:41.250,0.117826
2019-07-31 12:17:41.500,0.117826
2019-07-31 12:17:41.750,0.117826
2019-07-31 12:17:42.000,0.122949
2019-07-31 12:17:42.250,0.119106
2019-07-31 12:17:42.500,0.119106
2019-07-31 12:17:42.750,0.119106
2019-07-31 12:17:43.000,0.119106
2019-07-31 12:17:43.250,0.120387
2019-07-31 12:17:43.500,0.120387
2019-07-31 12:17:43.750,0.120387
2019-07-31 12:17:44.000,0.120387
2019-07-31 12:17:44.250,0.117826
2019-07-31 12:17:44.500,0.121668
2019-07-31 12:17:44.750,0.115264
2019-07-31 12:17:45.000,0.115264
2019-07-31 12:17:45.250,0.115264
2019-07-31 12:17:45.500,0.115264
2019-07-31 12:17:45.750,0.116545
2019-07-31 12:17:46.000,0.115264
2019-07-31 12:17:46.250,0.113984
2019-07-31 12:17:46.500,0.113984
2019-07-31 12:17:46.750,0.113984
2019-07-31 12:17:47.000,0.112703
2019-07-31 12:17:47.250,0.113984
2019-07-31 12:17:47.500,0.112703
2019-07-31 12:17:47.750,0.113984
2019-07-31 12:17:48.000,0.112703
2019-07-31 12:17:48.250,0.111422
2019-07-31 12:17:48.500,0.112703
2019-07-31 12:17:48.750,0.112703
2019-07-31 12:17:49.000,0.112703
2019-07-31 12:17:49.250,0.112703
2019-07-31 12:17:49.500,0.112703
2019-07-31 12:17:49.750,0.111422
2019-07-31 12:17:50.000,0.111422
2019-07-31 12:17:50.250,0.111422
2019-07-31 12:17:50.500,0.111422
2019-07-31 12:17:50.750,0.110141
2019-07-31 12:17:51.000,0.112703
2019-07-31 12:17:51.250,0.112703
2019-07-31 12:17:51.500,0.111422
2019-07-31 12:17:51.750,0.116545
2019-07-31 12:17:52.000,0.112703
2019-07-31 12:17:52.250,0.112703
2019-07-31 12:17:52.500,0.112703
2019-07-31 12:17:52.750,0.112703
2019-07-31 12:17:53.000,0.111422
2019-07-31 12:17:53.250,0.111422
2019-07-31 12:17:53.500,0.110141
2019-07-31 12:17:53.750,0.112703
2019-07-31 12:17:54.000,0.113984
2019-07-31 12:17:54.250,0.116545
2019-07-31 12:17:54.500,0.113984
2019-07-31 12:17:54.750,0.113984
2019-07-31 12:17:55.000,0.120387
2019-07-31 12:17:55.250,0.115264
2019-07-31 12:17:55.500,0.120387
2019-07-31 12:17:55.750,0.124229
2019-07-31 12:17:56.000,0.119106
2019-07-31 12:17:56.250,0.119106
2019-07-31 12:17:56.500,0.117826
2019-07-31 12:17:56.750,0.117826
2019-07-31 12:17:57.000,0.117826
2019-07-31 12:17:57.250,0.117826
2019-07-31 12:17:57.500,0.117826
2019-07-31 12:17:57.750,0.117826
2019-07-31 12:17:58.000,0.117826
2019-07-31 12:17:58.250,0.117826
2019-07-31 12:17:58.500,0.120387
2019-07-31 12:17:58.750,0.116545
2019-07-31 12:17:59.000,0.116545
2019-07-31 12:17:59.250,0.117826
2019-07-31 12:17:59.500,0.117826
2019-07-31 12:17:59.750,0.115264
2019-07-31 12:18:00.000,0.116545
2019-07-31 12:18:00.250,0.117826
2019-07-31 12:18:00.500,0.116545
2019-07-31 12:18:00.750,0.116545
2019-07-31 12:18:01.000,0.117826
2019-07-31 12:18:01.250,0.117826
2019-07-31 12:18:01.500,0.119106
2019-07-31 12:18:01.750,0.116545
2019-07-31 12:18:02.000,0.116545
2019-07-31 12:18:02.250,0.117826
2019-07-31 12:18:02.500,0.116545
2019-07-31 12:18:02.750,0.116545
2019-07-31 12:18:03.000,0.116545
2019-07-31 12:18:03.250,0.117826
2019-07-31 12:18:03.500,0.117826
2019-07-31 12:18:03.750,0.116545
2019-07-31 12:18:04.000,0.116545
2019-07-31 12:18:04.250,0.121668
2019-07-31 12:18:04.500,0.117826
2019-07-31 12:18:04.750,0.116545
2019-07-31 12:18:05.000,0.116545
2019-07-31 12:18:05.250,0.116545
2019-07-31 12:18:05.500,0.116545
2019-07-31 12:18:05.750,0.115264
2019-07-31 12:18:06.000,0.120387
2019-07-31 12:18:06.250,0.117826
2019-07-31 12:18:06.500,0.116545
2019-07-31 12:18:06.750,0.116545
2019-07-31 12:18:07.000,0.116545
2019-07-31 12:18:07.250,0.116545
2019-07-31 12:18:07.500,0.115264
2019-07-31 12:18:07.750,0.115264
2019-07-31 12:18:08.000,0.116545
2019-07-31 12:18:08.250,0.116545
2019-07-31 12:18:08.500,0.116545
2019-07-31 12:18:08.750,0.119106
2019-07-31 12:18:09.000,0.115264
2019-07-31 12:18:09.250,0.115264
2019-07-31 12:18:09.500,0.116545
2019-07-31 12:18:09.750,0.117826
2019-07-31 12:18:10.000,0.117826
2019-07-31 12:18:10.250,0.117826
2019-07-31 12:18:10.500,0.116545
2019-07-31 12:18:10.750,0.116545
2019-07-31 12:18:11.000,0.120387
2019-07-31 12:18:11.250,0.116545
2019-07-31 12:18:11.500,0.116545
2019-07-31 12:18:11.750,0.116545
2019-07-31 12:18:12.000,0.117826
2019-07-31 12:18:12.250,0.116545
2019-07-31 12:18:12.500,0.117826
2019-07-31 12:18:12.750,0.116545
2019-07-31 12:18:13.000,0.116545
2019-07-31 12:18:13.250,0.117826
2019-07-31 12:18:13.500,0.116545
2019-07-31 12:18:13.750,0.120387
2019-07-31 12:18:14.000,0.115264
2019-07-31 12:18:14.250,0.116545
2019-07-31 12:18:14.500,0.115264
2019-07-31 12:18:14.750,0.116545
2019-07-31 12:18:15.000,0.116545
2019-07-31 12:18:15.250,0.117826
2019-07-31 12:18:15.500,0.115264
2019-07-31 12:18:15.750,0.115264
2019-07-31 12:18:16.000,0.116545
2019-07-31 12:18:16.250,0.116545
2019-07-31 12:18:16.500,0.116545
2019-07-31 12:18:16.750,0.116545
2019-07-31 12:18:17.000,0.116545
2019-07-31 12:18:17.250,0.115264
2019-07-31 12:18:17.500,0.115264
2019-07-31 12:18:17.750,0.116545
2019-07-31 12:18:18.000,0.117826
2019-07-31 12:18:18.250,0.116545
2019-07-31 12:18:18.500,0.115264
2019-07-31 12:18:18.750,0.116545
2019-07-31 12:18:19.000,0.115264
2019-07-31 12:18:19.250,0.120387
2019-07-31 12:18:19.500,0.116545
2019-07-31 12:18:19.750,0.116545
2019-07-31 12:18:20.000,0.116545
2019-07-31 12:18:20.250,0.116545
2019-07-31 12:18:20.500,0.119106
2019-07-31 12:18:20.750,0.115264
2019-07-31 12:18:21.000,0.115264
2019-07-31 12:18:21.250,0.115264
2019-07-31 12:18:21.500,0.116545
2019-07-31 12:18:21.750,0.116545
2019-07-31 12:18:22.000,0.115264
2019-07-31 12:18:22.250,0.115264
2019-07-31 12:18:22.500,0.116545
2019-07-31 12:18:22.750,0.115264
2019-07-31 12:18:23.000,0.116545
2019-07-31 12:18:23.250,0.116545
2019-07-31 12:18:23.500,0.116545
2019-07-31 12:18:23.750,0.113984
2019-07-31 12:18:24.000,0.119106
2019-07-31 12:18:24.250,0.115264
2019-07-31 12:18:24.500,0.116545
2019-07-31 12:18:24.750,0.115264
2019-07-31 12:18:25.000,0.116545
2019-07-31 12:18:25.250,0.116545
2019-07-31 12:18:25.500,0.116545
2019-07-31 12:18:25.750,0.116545
2019-07-31 12:18:26.000,0.115264
2019-07-31 12:18:26.250,0.117826
2019-07-31 12:18:26.500,0.116545
2019-07-31 12:18:26.750,0.115264
2019-07-31 12:18:27.000,0.116545
2019-07-31 12:18:27.250,0.115264
2019-07-31 12:18:27.500,0.115264
2019-07-31 12:18:27.750,0.115264
2019-07-31 12:18:28.000,0.116545
2019-07-31 12:18:28.250,0.115264
2019-07-31 12:18:28.500,0.116545
2019-07-31 12:18:28.750,0.113984
2019-07-31 12:18:29.000,0.115264
2019-07-31 12:18:29.250,0.113984
2019-07-31 12:18:29.500,0.113984
2019-07-31 12:18:29.750,0.115264
2019-07-31 12:18:30.000,0.115264
2019-07-31 12:18:30.250,0.115264
2019-07-31 12:18:30.500,0.115264
2019-07-31 12:18:30.750,0.113984
2019-07-31 12:18:31.000,0.113984
2019-07-31 12:18:31.250,0.113984
2019-07-31 12:18:31.500,0.115264
2019-07-31 12:18:31.750,0.115264
2019-07-31 12:18:32.000,0.113984
2019-07-31 12:18:32.250,0.113984
2019-07-31 12:18:32.500,0.115264
2019-07-31 12:18:32.750,0.112703
2019-07-31 12:18:33.000,0.113984
2019-07-31 12:18:33.250,0.112703
2019-07-31 12:18:33.500,0.119106
2019-07-31 12:18:33.750,0.113984
2019-07-31 12:18:34.000,0.113984
2019-07-31 12:18:34.250,0.115264
2019-07-31 12:18:34.500,0.113984
2019-07-31 12:18:34.750,0.115264
2019-07-31 12:18:35.000,0.112703
2019-07-31 12:18:35.250,0.115264
2019-07-31 12:18:35.500,0.117826
2019-07-31 12:18:35.750,0.115264
2019-07-31 12:18:36.000,0.115264
2019-07-31 12:18:36.250,0.115264
2019-07-31 12:18:36.500,0.116545
2019-07-31 12:18:36.750,0.113984
2019-07-31 12:18:37.000,0.113984
2019-07-31 12:18:37.250,0.115264
2019-07-31 12:18:37.500,0.113984
2019-07-31 12:18:37.750,0.115264
2019-07-31 12:18:38.000,0.112703
2019-07-31 12:18:38.250,0.115264
2019-07-31 12:18:38.500,0.111422
2019-07-31 12:18:38.750,0.112703
2019-07-31 12:18:39.000,0.113984
2019-07-31 12:18:39.250,0.115264
2019-07-31 12:18:39.500,0.113984
2019-07-31 12:18:39.750,0.115264
2019-07-31 12:18:40.000,0.113984
2019-07-31 12:18:40.250,0.112703
2019-07-31 12:18:40.500,0.113984
2019-07-31 12:18:40.750,0.115264
2019-07-31 12:18:41.000,0.113984
2019-07-31 12:18:41.250,0.113984
2019-07-31 12:18:41.500,0.115264
2019-07-31 12:18:41.750,0.117826
2019-07-31 12:18:42.000,0.113984
2019-07-31 12:18:42.250,0.115264
2019-07-31 12:18:42.500,0.115264
2019-07-31 12:18:42.750,0.116545
2019-07-31 12:18:43.000,0.113984
2019-07-31 12:18:43.250,0.113984
2019-07-31 12:18:43.500,0.113984
2019-07-31 12:18:43.750,0.113984
2019-07-31 12:18:44.000,0.116545
2019-07-31 12:18:44.250,0.115264
2019-07-31 12:18:44.500,0.116545
2019-07-31 12:18:44.750,0.115264
2019-07-31 12:18:45.000,0.116545
2019-07-31 12:18:45.250,0.115264
2019-07-31 12:18:45.500,0.113984
2019-07-31 12:18:45.750,0.113984
2019-07-31 12:18:46.000,0.113984
2019-07-31 12:18:46.250,0.116545
2019-07-31 12:18:46.500,0.115264
2019-07-31 12:18:46.750,0.115264
2019-07-31 12:18:47.000,0.113984
2019-07-31 12:18:47.250,0.119106
2019-07-31 12:18:47.500,0.115264
2019-07-31 12:18:47.750,0.115264
2019-07-31 12:18:48.000,0.115264
2019-07-31 12:18:48.250,0.116545
2019-07-31 12:18:48.500,0.115264
2019-07-31 12:18:48.750,0.117826
2019-07-31 12:18:49.000,0.115264
2019-07-31 12:18:49.250,0.115264
2019-07-31 12:18:49.500,0.115264
2019-07-31 12:18:49.750,0.115264
2019-07-31 12:18:50.000,0.113984
2019-07-31 12:18:50.250,0.115264
2019-07-31 12:18:50.500,0.113984
2019-07-31 12:18:50.750,0.115264
2019-07-31 12:18:51.000,0.115264
2019-07-31 12:18:51.250,0.112703
2019-07-31 12:18:51.500,0.113984
2019-07-31 12:18:51.750,0.115264
2019-07-31 12:18:52.000,0.113984
2019-07-31 12:18:52.250,0.113984
2019-07-31 12:18:52.500,0.115264
2019-07-31 12:18:52.750,0.115264
2019-07-31 12:18:53.000,0.115264
2019-07-31 12:18:53.250,0.113984
2019-07-31 12:18:53.500,0.112703
2019-07-31 12:18:53.750,0.117826
2019-07-31 12:18:54.000,0.113984
2019-07-31 12:18:54.250,0.115264
2019-07-31 12:18:54.500,0.113984
2019-07-31 12:18:54.750,0.113984
2019-07-31 12:18:55.000,0.113984
2019-07-31 12:18:55.250,0.113984
2019-07-31 12:18:55.500,0.113984
2019-07-31 12:18:55.750,0.113984
2019-07-31 12:18:56.000,0.115264
2019-07-31 12:18:56.250,0.113984
2019-07-31 12:18:56.500,0.116545
2019-07-31 12:18:56.750,0.112703
2019-07-31 12:18:57.000,0.112703
2019-07-31 12:18:57.250,0.113984
2019-07-31 12:18:57.500,0.119106
2019-07-31 12:18:57.750,0.113984
2019-07-31 12:18:58.000,0.115264
2019-07-31 12:18:58.250,0.119106
2019-07-31 12:18:58.500,0.112703
2019-07-31 12:18:58.750,0.113984
2019-07-31 12:18:59.000,0.113984
2019-07-31 12:18:59.250,0.112703
2019-07-31 12:18:59.500,0.112703
2019-07-31 12:18:59.750,0.115264
2019-07-31 12:19:00.000,0.113984
2019-07-31 12:19:00.250,0.112703
2019-07-31 12:19:00.500,0.113984
2019-07-31 12:19:00.750,0.111422
2019-07-31 12:19:01.000,0.115264
2019-07-31 12:19:01.250,0.112703
2019-07-31 12:19:01.500,0.113984
2019-07-31 12:19:01.750,0.112703
2019-07-31 12:19:02.000,0.112703
2019-07-31 12:19:02.250,0.115264
2019-07-31 12:19:02.500,0.113984
2019-07-31 12:19:02.750,0.115264
2019-07-31 12:19:03.000,0.113984
2019-07-31 12:19:03.250,0.113984
2019-07-31 12:19:03.500,0.115264
2019-07-31 12:19:03.750,0.117826
2019-07-31 12:19:04.000,0.113984
2019-07-31 12:19:04.250,0.113984
2019-07-31 12:19:04.500,0.115264
2019-07-31 12:19:04.750,0.113984
2019-07-31 12:19:05.000,0.112703
2019-07-31 12:19:05.250,0.116545
2019-07-31 12:19:05.500,0.113984
2019-07-31 12:19:05.750,0.117826
2019-07-31 12:19:06.000,0.113984
2019-07-31 12:19:06.250,0.112703
2019-07-31 12:19:06.500,0.113984
2019-07-31 12:19:06.750,0.113984
2019-07-31 12:19:07.000,0.113984
2019-07-31 12:19:07.250,0.113984
2019-07-31 12:19:07.500,0.113984
2019-07-31 12:19:07.750,0.113984
2019-07-31 12:19:08.000,0.112703
2019-07-31 12:19:08.250,0.113984
2019-07-31 12:19:08.500,0.113984
2019-07-31 12:19:08.750,0.112703
2019-07-31 12:19:09.000,0.113984
2019-07-31 12:19:09.250,0.113984
2019-07-31 12:19:09.500,0.113984
2019-07-31 12:19:09.750,0.112703
2019-07-31 12:19:10.000,0.113984
2019-07-31 12:19:10.250,0.113984
2019-07-31 12:19:10.500,0.113984
2019-07-31 12:19:10.750,0.112703
2019-07-31 12:19:11.000,0.112703
2019-07-31 12:19:11.250,0.113984
2019-07-31 12:19:11.500,0.112703
2019-07-31 12:19:11.750,0.113984
2019-07-31 12:19:12.000,0.112703
2019-07-31 12:19:12.250,0.112703
2019-07-31 12:19:12.500,0.112703
2019-07-31 12:19:12.750,0.129352
2019-07-31 12:19:13.000,0.120387
2019-07-31 12:19:13.250,0.117826
2019-07-31 12:19:13.500,0.116545
2019-07-31 12:19:13.750,0.115264
2019-07-31 12:19:14.000,0.115264
2019-07-31 12:19:14.250,0.115264
2019-07-31 12:19:14.500,0.116545
2019-07-31 12:19:14.750,0.113984
2019-07-31 12:19:15.000,0.112703
2019-07-31 12:19:15.250,0.113984
2019-07-31 12:19:15.500,0.117826
2019-07-31 12:19:15.750,0.115264
2019-07-31 12:19:16.000,0.115264
2019-07-31 12:19:16.250,0.115264
2019-07-31 12:19:16.500,0.113984
2019-07-31 12:19:16.750,0.112703
2019-07-31 12:19:17.000,0.112703
2019-07-31 12:19:17.250,0.112703
2019-07-31 12:19:17.500,0.115264
2019-07-31 12:19:17.750,0.115264
2019-07-31 12:19:18.000,0.113984
2019-07-31 12:19:18.250,0.113984
2019-07-31 12:19:18.500,0.117826
2019-07-31 12:19:18.750,0.112703
2019-07-31 12:19:19.000,0.117826
2019-07-31 12:19:19.250,0.115264
2019-07-31 12:19:19.500,0.112703
2019-07-31 12:19:19.750,0.113984
2019-07-31 12:19:20.000,0.112703
2019-07-31 12:19:20.250,0.113984
2019-07-31 12:19:20.500,0.112703
2019-07-31 12:19:20.750,0.112703
2019-07-31 12:19:21.000,0.113984
2019-07-31 12:19:21.250,0.115264
2019-07-31 12:19:21.500,0.112703
